0,1,-1,11,0.00001,0,0,199
0,1,-1,11,0.00001,1,1.4142135623730951,199.1
0,1,-1,11,0.00001,1.4142135623730951,2,199.2
0,1,-1,11,0.00001,1.7320508075688772,2.449489742783178,199.3
0,1,-1,11,0.00001,2,2.8284271247461903,199.4
0,1,-1,11,0.00001,2.23606797749979,3.1622776601683795,199.5
0,1,-1,11,0.00001,2.449489742783178,3.4641016151377544,199.6
0,1,-1,11,0.00001,2.6457513110645907,3.7416573867739413,199.7
0,1,-1,11,0.00001,2.8284271247461903,4,199.8
0,1,-1,11,0.00001,3,4.242640687119285,199.9
0,1,-1,11,0.00001,3.1622776601683795,4.47213595499958,200
0,1,-1,11,0.00001,3.3166247903554,4.69041575982343,200.1
0,1,-1,11,0.00001,3.4641016151377544,4.898979485566356,200.2
0,1,-1,11,0.00001,3.605551275463989,5.0990195135927845,200.3
0,1,-1,11,0.00001,3.7416573867739413,5.291502622129181,200.4
0,1,-1,11,0.00001,3.872983346207417,5.477225575051661,200.5
0,1,-1,11,0.00001,4,5.656854249492381,200.6
0,1,-1,11,0.00001,4.123105625617661,5.830951894845301,200.7
0,1,-1,11,0.00001,4.242640687119285,6,200.8
0,1,-1,11,0.00001,4.358898943540674,6.164414002968976,200.9
0,1,-1,11,0.00001,4.47213595499958,6.324555320336759,201
0,1,-1,11,0.00001,4.58257569495584,6.48074069840786,201.1
0,1,-1,11,0.00001,4.69041575982343,6.6332495807108,201.2
0,1,-1,11,0.00001,4.795831523312719,6.782329983125268,201.3
0,1,-1,11,0.00001,4.898979485566356,6.928203230275509,201.4
0,1,-1,11,0.00001,5,7.0710678118654755,201.5
0,1,-1,11,0.00001,5.0990195135927845,7.211102550927978,201.6
0,1,-1,11,0.00001,5.196152422706632,7.3484692283495345,201.7
0,1,-1,11,0.00001,5.291502622129181,7.483314773547883,201.8
0,1,-1,11,0.00001,5.385164807134504,7.615773105863909,201.9
0,1,-1,11,0.00001,5.477225575051661,7.745966692414834,202
0,1,-1,11,0.00001,5.5677643628300215,7.874007874011811,202.1
0,1,-1,11,0.00001,5.656854249492381,8,202.2
0,1,-1,11,0.00001,5.744562646538029,8.12403840463596,202.3
0,1,-1,11,0.00001,5.830951894845301,8.246211251235321,202.4
0,1,-1,11,0.00001,5.916079783099616,8.366600265340756,202.5
0,1,-1,11,0.00001,6,8.48528137423857,202.6
0,1,-1,11,0.00001,6.082762530298219,8.602325267042627,202.7
0,1,-1,11,0.00001,6.164414002968976,8.717797887081348,202.8
0,1,-1,11,0.00001,6.244997998398398,8.831760866327848,202.9
0,1,-1,11,0.00001,6.324555320336759,8.94427190999916,203
0,1,-1,11,0.00001,6.4031242374328485,9.055385138137417,203.1
0,1,-1,11,0.00001,6.48074069840786,9.16515138991168,203.2
0,1,-1,11,0.00001,6.557438524302,9.273618495495704,203.3
0,1,-1,11,0.00001,6.6332495807108,9.38083151964686,203.4
0,1,-1,11,0.00001,6.708203932499369,9.486832980505138,203.5
0,1,-1,11,0.00001,6.782329983125268,9.591663046625438,203.6
0,1,-1,11,0.00001,6.855654600401044,9.695359714832659,203.7
0,1,-1,11,0.00001,6.928203230275509,9.797958971132712,203.8
0,1,-1,11,0.00001,7,9.899494936611665,203.9
0,1,-1,11,0.00001,7.0710678118654755,10,204
0,1,-1,11,0.00001,7.14142842854285,10.099504938362077,204.1
0,1,-1,11,0.00001,7.211102550927978,10.198039027185569,204.2
0,1,-1,11,0.00001,7.280109889280518,10.295630140987,204.3
0,1,-1,11,0.00001,7.3484692283495345,10.392304845413264,204.4
0,1,-1,11,0.00001,7.416198487095663,10.488088481701515,204.5
0,1,-1,11,0.00001,7.483314773547883,10.583005244258363,204.6
0,1,-1,11,0.00001,7.54983443527075,10.677078252031311,204.7
0,1,-1,11,0.00001,7.615773105863909,10.770329614269007,204.8
0,1,-1,11,0.00001,7.681145747868608,10.862780491200215,204.9
0,1,-1,11,0.00001,7.745966692414834,10.954451150103322,205
0,1,-1,11,0.00001,7.810249675906654,11.045361017187261,205.1
0,1,-1,11,0.00001,7.874007874011811,11.135528725660043,205.2
0,1,-1,11,0.00001,7.937253933193772,11.224972160321824,205.3
0,1,-1,11,0.00001,8,11.313708498984761,205.4
0,1,-1,11,0.00001,8.06225774829855,11.40175425099138,205.5
0,1,-1,11,0.00001,8.12403840463596,11.489125293076057,205.6
0,1,-1,11,0.00001,8.18535277187245,11.575836902790225,205.7
0,1,-1,11,0.00001,8.246211251235321,11.661903789690601,205.8
0,1,-1,11,0.00001,8.306623862918075,11.74734012447073,205.9
0,1,-1,11,0.00001,8.366600265340756,11.832159566199232,206
0,1,-1,11,0.00001,8.426149773176359,11.916375287812984,206.1
0,1,-1,11,0.00001,8.48528137423857,12,206.2
0,1,-1,11,0.00001,8.54400374531753,12.083045973594572,206.3
0,1,-1,11,0.00001,8.602325267042627,12.165525060596439,206.4
0,1,-1,11,0.00001,8.660254037844387,12.24744871391589,206.5
0,1,-1,11,0.00001,8.717797887081348,12.328828005937952,206.6
0,1,-1,11,0.00001,8.774964387392123,12.409673645990857,206.7
0,1,-1,11,0.00001,8.831760866327848,12.489995996796797,206.8
0,1,-1,11,0.00001,8.888194417315589,12.569805089976535,206.9
0,1,-1,11,0.00001,8.94427190999916,12.649110640673518,207
0,1,-1,11,0.00001,9,12.727922061357855,207.1
0,1,-1,11,0.00001,9.055385138137417,12.806248474865697,207.2
0,1,-1,11,0.00001,9.1104335791443,12.884098726725126,207.3
0,1,-1,11,0.00001,9.16515138991168,12.96148139681572,207.4
0,1,-1,11,0.00001,9.219544457292887,13.038404810405298,207.5
0,1,-1,11,0.00001,9.273618495495704,13.114877048604,207.6
0,1,-1,11,0.00001,9.327379053088816,13.19090595827292,207.7
0,1,-1,11,0.00001,9.38083151964686,13.2664991614216,207.8
0,1,-1,11,0.00001,9.433981132056603,13.341664064126334,207.9
0,1,-1,11,0.00001,9.486832980505138,13.416407864998739,208
0,1,-1,11,0.00001,9.539392014169456,13.490737563232042,208.1
0,1,-1,11,0.00001,9.591663046625438,13.564659966250536,208.2
0,1,-1,11,0.00001,9.643650760992955,13.638181696985855,208.3
0,1,-1,11,0.00001,9.695359714832659,13.711309200802088,208.4
0,1,-1,11,0.00001,9.746794344808963,13.784048752090222,208.5
0,1,-1,11,0.00001,9.797958971132712,13.856406460551018,208.6
0,1,-1,11,0.00001,9.848857801796104,13.92838827718412,208.7
0,1,-1,11,0.00001,9.899494936611665,14,208.8
0,1,-1,11,0.00001,9.9498743710662,14.071247279470288,208.9
0,1,-1,11,0.00001,10,14.142135623730951,209
0,1,-1,11,0.00001,10.04987562112089,14.212670403551895,209.1
0,1,-1,11,0.00001,10.099504938362077,14.2828568570857,209.2
0,1,-1,11,0.00001,10.14889156509222,14.352700094407323,209.3
0,1,-1,11,0.00001,10.198039027185569,14.422205101855956,209.4
0,1,-1,11,0.00001,10.246950765959598,14.491376746189438,209.5
0,1,-1,11,0.00001,10.295630140987,14.560219778561036,209.6
0,1,-1,11,0.00001,10.344080432788601,14.628738838327793,209.7
0,1,-1,11,0.00001,10.392304845413264,14.696938456699069,209.8
0,1,-1,11,0.00001,10.44030650891055,14.7648230602334,209.9
0,1,-1,11,0.00001,10.488088481701515,14.832396974191326,210
0,1,-1,11,0.00001,10.535653752852738,14.89966442575134,210.1
0,1,-1,11,0.00001,10.583005244258363,14.966629547095765,210.2
0,1,-1,11,0.00001,10.63014581273465,15.033296378372908,210.3
0,1,-1,11,0.00001,10.677078252031311,15.0996688705415,210.4
0,1,-1,11,0.00001,10.723805294763608,15.165750888103101,210.5
0,1,-1,11,0.00001,10.770329614269007,15.231546211727817,210.6
0,1,-1,11,0.00001,10.816653826391969,15.297058540778355,210.7
0,1,-1,11,0.00001,10.862780491200215,15.362291495737216,210.8
0,1,-1,11,0.00001,10.908712114635714,15.427248620541512,210.9
0,1,-1,11,0.00001,10.954451150103322,15.491933384829668,211
0,1,-1,11,0.00001,11,15.556349186104045,211.1
0,1,-1,11,0.00001,11.045361017187261,15.620499351813308,211.2
0,1,-1,11,0.00001,11.090536506409418,15.684387141358123,211.3
0,1,-1,11,0.00001,11.135528725660043,15.748015748023622,211.4
0,1,-1,11,0.00001,11.180339887498949,15.811388300841896,211.5
0,1,-1,11,0.00001,11.224972160321824,15.874507866387544,211.6
0,1,-1,11,0.00001,11.269427669584644,15.937377450509228,211.7
0,1,-1,11,0.00001,11.313708498984761,16,211.8
0,1,-1,11,0.00001,11.357816691600547,16.06237840420901,211.9
0,1,-1,11,0.00001,11.40175425099138,16.1245154965971,212
0,1,-1,11,0.00001,11.445523142259598,16.186414056238647,212.1
0,1,-1,11,0.00001,11.489125293076057,16.24807680927192,212.2
0,1,-1,11,0.00001,11.532562594670797,16.30950643030009,212.3
0,1,-1,11,0.00001,11.575836902790225,16.3707055437449,212.4
0,1,-1,11,0.00001,11.61895003862225,16.431676725154983,212.5
0,1,-1,11,0.00001,11.661903789690601,16.492422502470642,212.6
0,1,-1,11,0.00001,11.704699910719626,16.55294535724685,212.7
0,1,-1,11,0.00001,11.74734012447073,16.61324772583615,212.8
0,1,-1,11,0.00001,11.789826122551595,16.673332000533065,212.9
0,1,-1,11,0.00001,11.832159566199232,16.73320053068151,213
0,1,-1,11,0.00001,11.874342087037917,16.792855623746664,213.1
0,1,-1,11,0.00001,11.916375287812984,16.852299546352718,213.2
0,1,-1,11,0.00001,11.958260743101398,16.911534525287763,213.3
0,1,-1,11,0.00001,12,16.97056274847714,213.4
0,1,-1,11,0.00001,12.041594578792296,17.029386365926403,213.5
0,1,-1,11,0.00001,12.083045973594572,17.08800749063506,213.6
0,1,-1,11,0.00001,12.12435565298214,17.146428199482248,213.7
0,1,-1,11,0.00001,12.165525060596439,17.204650534085253,213.8
0,1,-1,11,0.00001,12.206555615733702,17.26267650163207,213.9
